country|pid|rank|week
IND|2465398|974|17716
IND|2121674|974|17716
IND|1576268|974|17716
IRI|2780259|974|17716
IRI|2780213|974|17716
IRI|2860703|974|17716
IRI|2780395|974|17716
IRI|2780440|974|17716
TUN|2867412|974|17716
THA|2231361|974|17716
JPN|1647443|974|17716
JPN|2917499|974|17716
PYF|2387582|999|17716
ROU|220947|1000|17716
GHA|934610|1000|17716
DEN|1466983|1000|17716
EST|1214258|1000|17716
NZL|1980922|1000|17716
CIV|1994706|1000|17716
CIV|1991378|1000|17716
AUS|1577021|1000|17716
MKD|813882|1000|17716
ISR|1990069|1000|17716
ISR|2001013|1000|17716
GER|1194241|1000|17716
GUA|2129978|1000|17716
GUA|2525949|1000|17716
GUA|2130020|1000|17716
CIV|2516269|1000|17716
CIV|2140858|1000|17716
BEN|2521129|1000|17716
BEN|1531892|1000|17716
BEN|2523158|1000|17716
BEN|2532225|1000|17716
BEN|2519646|1000|17716
GER|1214953|1000|17716
BUL|1956222|1000|17716
ISR|2046584|1000|17716
ISR|2436331|1000|17716
ALG|2861001|1000|17716
ALG|2743790|1000|17716
ALG|2860956|1000|17716
ALG|1484858|1000|17716
NED|1930070|1000|17716
BOL|2967178|1000|17716
PER|2966740|1000|17716
PER|2966693|1000|17716
PER|2966555|1000|17716
PER|2966786|1000|17716
THA|1335100|1036|17716
ROU|1978237|1036|17716
CRO|1289645|1038|17716
ENG|1609316|1039|17716
INA|353117|1040|17716
INA|1115182|1040|17716
ENG|258324|1042|17716
MAS|1562630|1042|17716
MAS|2531368|1042|17716
SWE|2176811|1042|17716
ENG|1298534|1046|17716
NED|1043353|1046|17716
DEN|2146370|1048|17716
DEN|2166421|1049|17716
IND|1487794|1049|17716
ESP|1734059|1049|17716
IND|2781379|1049|17716
TPE|1690219|1049|17716
FRA|1955682|1054|17716
ENG|2250400|1055|17716
RUS|2539393|1055|17716
RUS|2608722|1055|17716
RUS|2539438|1055|17716
RUS|2524956|1055|17716
FIN|1662638|1060|17716
LAT|1458765|1061|17716
FIN|1595599|1061|17716
EST|2145225|1061|17716
ENG|2709396|1061|17716
POL|1236764|1065|17716
NEP|161372|1066|17716
UGA|163533|1066|17716
SWE|148563|1066|17716
UGA|163816|1066|17716
NOR|361652|1066|17716
KEN|437080|1066|17716
SUI|695052|1066|17716
ISL|998973|1066|17716
PHI|1046551|1066|17716
THA|1144144|1066|17716
AUT|815117|1066|17716
TUR|1014687|1066|17716
EGY|1659503|1066|17716
EGY|1657301|1066|17716
MAS|1276669|1066|17716
KEN|1957059|1066|17716
UGA|1608225|1066|17716
UGA|1608478|1066|17716
TUR|1742201|1066|17716
MAS|664009|1066|17716
EGY|1655274|1066|17716
IND|1975912|1066|17716
IND|2270067|1066|17716
TUR|1334300|1066|17716
ISL|2034202|1066|17716
MAS|2531651|1066|17716
MAS|1289520|1066|17716
MAS|2138148|1066|17716
MAS|1701264|1066|17716
MAS|2120884|1066|17716
EGY|2583340|1066|17716
UZB|2088008|1066|17716
EGY|2583295|1066|17716
EGY|1475957|1066|17716
IND|2614337|1066|17716
IND|2383962|1066|17716
IND|1722012|1066|17716
TUR|2033161|1066|17716
NEP|2821409|1066|17716
BHU|2806790|1066|17716
NEP|2137225|1066|17716
BHU|2806745|1066|17716
NEP|2821299|1066|17716
BHU|2806700|1066|17716
TPE|1989593|1066|17716
DEN|2710493|1066|17716
UGA|1607889|1066|17716
TPE|1617365|1066|17716
TPE|1352182|1066|17716
