country|pid|rank|week
NEP|2821409|1080|17387
BHU|2806790|1080|17387
NEP|2137225|1080|17387
BHU|2806745|1080|17387
NEP|2821299|1080|17387
BHU|2806700|1080|17387
TPE|1989593|1080|17387
DEN|2710493|1080|17387
UGA|1607889|1080|17387
TPE|1617365|1080|17387
TPE|1352182|1080|17387
INA|2094272|1080|17387
TPE|2000237|1080|17387
TUR|1014682|1130|17387
TUR|1014686|1130|17387
SGP|1567126|1130|17387
SWE|1685727|1130|17387
GLD|2381739|1130|17387
GRE|2045302|1130|17387
RUS|2198619|1136|17387
BUL|1551656|1137|17387
SWE|2154405|1137|17387
NOR|148414|1139|17387
FIN|1662638|1140|17387
IND|116457|1141|17387
IND|161374|1141|17387
KAZ|199018|1141|17387
ESP|389198|1141|17387
BEL|1077769|1141|17387
NED|1234434|1141|17387
GRE|1146378|1141|17387
BEL|1608732|1141|17387
SUI|946480|1141|17387
ESP|1305002|1141|17387
RUS|2485223|1141|17387
RUS|1247101|1141|17387
UKR|2155535|1141|17387
UKR|2407909|1141|17387
UKR|2407996|1141|17387
UKR|2591966|1141|17387
UKR|2622882|1141|17387
UKR|2592011|1141|17387
UKR|2407864|1141|17387
IND|1538238|1141|17387
IND|1581925|1141|17387
ENG|1677145|1162|17387
POL|1236764|1162|17387
IRL|118214|1164|17387
RUS|2439437|1165|17387
AUT|816373|1166|17387
AUT|2875802|1166|17387
ROU|387387|1168|17387
DEN|2351778|1168|17387
FRA|2026147|1168|17387
LTU|2502037|1168|17387
DEN|2151649|1168|17387
CYP|1428120|1168|17387
USA|2845374|1174|17387
LTU|251972|1175|17387
LAT|1458765|1176|17387
JEY|2399515|1176|17387
TUR|113799|1178|17387
FIN|277797|1178|17387
MAS|361605|1178|17387
SCO|362687|1178|17387
SLO|1165047|1178|17387
UGA|1433107|1178|17387
POR|1304708|1178|17387
TUR|1334396|1178|17387
EGY|1657228|1178|17387
TUR|1334364|1178|17387
ENG|1354923|1178|17387
UGA|1607853|1178|17387
UGA|1607926|1178|17387
UGA|1607998|1178|17387
GRE|1143402|1178|17387
EGY|2180292|1178|17387
EGY|2179908|1178|17387
MDA|1574076|1178|17387
IND|1583306|1178|17387
IND|1461403|1178|17387
IND|2267820|1178|17387
ENG|2049026|1178|17387
TUR|2337732|1178|17387
TUR|2341524|1178|17387
TUR|1335297|1178|17387
ISL|1977372|1178|17387
ISL|2034242|1178|17387
UGA|2415583|1178|17387
GRE|2612310|1178|17387
GRE|2009096|1178|17387
SGP|1698907|1178|17387
IND|2469817|1178|17387
SGP|1698943|1178|17387
EGY|2706519|1178|17387
EGY|1476056|1178|17387
EGY|2583205|1178|17387
EGY|1488402|1178|17387
EGY|2706347|1178|17387
EGY|2583604|1178|17387
EGY|2563371|1178|17387
EGY|1475990|1178|17387
EGY|2706474|1178|17387
EGY|2706601|1178|17387
EGY|2706397|1178|17387
SWE|2770130|1178|17387
SWE|2383389|1178|17387
NOR|2134107|1178|17387
NOR|1978527|1178|17387
IND|467404|1178|17387
IND|2287418|1178|17387
IND|2377798|1178|17387
IND|2781514|1178|17387
TUR|2137763|1178|17387
SWE|1740870|1178|17387
SWE|2154228|1178|17387
SWE|2847351|1178|17387
DEN|2841774|1178|17387
ISL|2842433|1178|17387
ISL|2842298|1178|17387
ISL|2842388|1178|17387
ISL|2034162|1178|17387
ISL|2842343|1178|17387
UGA|2882248|1178|17387
UGA|2882202|1178|17387
UGA|1964540|1178|17387
UGA|2883072|1178|17387
UGA|2882156|1178|17387
UGA|2883026|1178|17387
UGA|2882980|1178|17387
UGA|2883231|1178|17387
UGA|2883185|1178|17387
POR|2239404|1178|17387
EST|2145334|1250|17387
AUS|113387|1251|17387
FIN|313487|1251|17387
JPN|391563|1251|17387
CZE|883867|1251|17387
KAZ|939310|1251|17387
CHN|1965231|1251|17387
FIN|1588109|1251|17387
CHN|2136387|1251|17387
RUS|2326123|1251|17387
RUS|465397|1251|17387
RUS|2326077|1251|17387
RUS|1246769|1251|17387
RUS|1246733|1251|17387
RUS|2439395|1251|17387
SVK|2276779|1251|17387
DEN|2143352|1251|17387
DEN|2146370|1251|17387
POL|672277|1268|17387
SRB|113802|1269|17387
IRQ|116467|1269|17387
ENG|363255|1269|17387
LTU|409613|1269|17387
RUS|1340694|1269|17387
SWE|1252007|1269|17387
ENG|1351557|1269|17387
ENG|2159992|1269|17387
ENG|2235604|1269|17387
DEN|2175633|1269|17387
ROU|1026398|1269|17387
GRE|2061358|1269|17387
GER|1194241|1269|17387
ROU|1571616|1269|17387
ROU|2488844|1269|17387
ROU|1571709|1269|17387
ROU|1571745|1269|17387
LTU|2139150|1269|17387
LTU|2501992|1269|17387
GER|1961380|1269|17387
ENG|1266391|1269|17387
ENG|2382253|1269|17387
SVK|2045202|1269|17387
CRO|2129120|1269|17387
CRO|2922894|1269|17387
BEL|1974623|1269|17387
GRE|2468690|1269|17387
MRI|211480|1296|17387
EST|1349356|1297|17387
NOR|1681590|1297|17387
EST|945180|1297|17387
BUL|113472|1300|17387
NCL|117974|1301|17387
