game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
3|3|21|88679||15|42705||2014-01-17|1463
1|2|21|50324|61184|14|96121|61901|2014-01-17|1463
2|2|21|50324|61184|13|96121|61901|2014-01-17|1463
1|2|21|51204||18|69707||2014-01-17|1463
2|2|21|51204||17|69707||2014-01-17|1463
1|2|21|34240||19|8558||2014-01-17|1463
2|2|21|34240||18|8558||2014-01-17|1463
1|2|21|88130|50324|18|54070|53011|2014-01-17|1463
2|2|21|88130|50324|19|54070|53011|2014-01-17|1463
1|3|21|51953|48528|13|33989|15311|2014-01-17|1463
2|3|15|51953|48528|21|33989|15311|2014-01-17|1463
3|3|21|51953|48528|11|33989|15311|2014-01-17|1463
1|2|21|12765||16|46169||2014-01-18|1463
2|2|21|12765||14|46169||2014-01-18|1463
1|2|21|63437||12|54068||2014-01-18|1463
2|2|21|63437||11|54068||2014-01-18|1463
1|3|19|71349|94003|21|99521|59436|2014-01-18|1463
2|3|21|71349|94003|13|99521|59436|2014-01-18|1463
3|3|21|71349|94003|17|99521|59436|2014-01-18|1463
1|2|21|85064|89477|13|51661|53848|2014-01-18|1463
2|2|21|85064|89477|16|51661|53848|2014-01-18|1463
1|2|21|67175|67176|19|77099|51661|2014-01-18|1463
2|2|21|67175|67176|16|77099|51661|2014-01-18|1463
1|3|17|15453||21|51886||2014-01-18|1463
2|3|21|15453||15|51886||2014-01-18|1463
3|3|21|15453||12|51886||2014-01-18|1463
1|2|22|12052|51953|20|60783|92400|2014-01-18|1463
2|2|21|12052|51953|14|60783|92400|2014-01-18|1463
1|2|22|15362|15359|20|71349|94003|2014-01-18|1463
2|2|21|15362|15359|13|71349|94003|2014-01-18|1463
1|2|21|63437||13|34240||2014-01-18|1463
2|2|21|63437||13|34240||2014-01-18|1463
1|2|21|46833|54447|15|43840|46169|2014-01-18|1463
2|2|21|46833|54447|19|43840|46169|2014-01-18|1463
1|3|15|34240||21|15105||2014-01-18|1463
2|3|21|34240||18|15105||2014-01-18|1463
3|3|21|34240||12|15105||2014-01-18|1463
1|2|21|15362|15359|13|13835|9238|2014-01-18|1463
2|2|21|15362|15359|14|13835|9238|2014-01-18|1463
1|3|21|46833|54447|14|51953|48528|2014-01-18|1463
2|3|22|46833|54447|24|51953|48528|2014-01-18|1463
3|3|22|46833|54447|20|51953|48528|2014-01-18|1463
1|3|21|54440|98052|18|9238|15311|2014-01-18|1463
2|3|16|54440|98052|21|9238|15311|2014-01-18|1463
3|3|21|54440|98052|16|9238|15311|2014-01-18|1463
1|2|21|14251||19|54484||2014-01-18|1463
2|2|21|14251||16|54484||2014-01-18|1463
