game|games_played|p1_score|p1a_pid|p1b_pid|p2_score|p2a_pid|p2b_pid|t_date|t_id
1|2|21|51024||15|69306||2014-03-20|1480
2|2|21|51024||14|69306||2014-03-20|1480
1|2|21|37432||6|83712||2014-03-20|1480
2|2|21|37432||16|83712||2014-03-20|1480
1|2|21|98804||12|26029||2014-03-20|1480
2|2|21|98804||6|26029||2014-03-20|1480
1|2|21|53705||14|57646||2014-03-20|1480
2|2|21|53705||11|57646||2014-03-20|1480
1|2|21|16062||12|73669||2014-03-20|1480
2|2|21|16062||11|73669||2014-03-20|1480
1|2|21|15085||10|94045||2014-03-20|1480
2|2|21|15085||4|94045||2014-03-20|1480
1|3|17|52250||21|85632||2014-03-20|1480
2|3|25|52250||23|85632||2014-03-20|1480
3|3|21|52250||19|85632||2014-03-20|1480
1|2|21|92655||9|87478||2014-03-20|1480
2|2|21|92655||7|87478||2014-03-20|1480
1|2|21|95385||10|62204||2014-03-20|1480
2|2|21|95385||10|62204||2014-03-20|1480
1|2|21|65554||11|87311||2014-03-20|1480
2|2|21|65554||13|87311||2014-03-20|1480
1|2|21|87854||14|91157||2014-03-20|1480
2|2|21|87854||11|91157||2014-03-20|1480
1|2|21|65751||13|51849||2014-03-20|1480
2|2|21|65751||9|51849||2014-03-20|1480
1|2|9|48962||21|88054||2014-03-20|1480
2|2|13|48962||9|88054||2014-03-20|1480
1|2|21|50283||8|79281||2014-03-20|1480
2|2|21|50283||19|79281||2014-03-20|1480
1|2|21|74445||16|91381||2014-03-20|1480
2|2|21|74445||10|91381||2014-03-20|1480
1|3|21|85443||15|56024||2014-03-20|1480
2|3|20|85443||22|56024||2014-03-20|1480
3|3|21|85443||17|56024||2014-03-20|1480
1|2|21|7958|15373|15|88843|71557|2014-03-20|1480
2|2|21|7958|15373|17|88843|71557|2014-03-20|1480
1|2|21|52294||14|75188||2014-03-20|1480
2|2|21|52294||14|75188||2014-03-20|1480
1|2|21|84881||11|29793||2014-03-20|1480
2|2|21|84881||19|29793||2014-03-20|1480
1|2|21|56746|87176|13|97454|53384|2014-03-20|1480
2|2|21|56746|87176|19|97454|53384|2014-03-20|1480
1|2|21|67084||13|60182||2014-03-20|1480
2|2|21|67084||13|60182||2014-03-20|1480
1|3|21|62455||16|80805||2014-03-20|1480
2|3|15|62455||21|80805||2014-03-20|1480
3|3|21|62455||12|80805||2014-03-20|1480
1|2|21|69331|79281|16|89506|38500|2014-03-20|1480
2|2|21|69331|79281|13|89506|38500|2014-03-20|1480
1|2|21|71557||18|94400||2014-03-20|1480
2|2|21|71557||11|94400||2014-03-20|1480
1|3|21|87478|69478|13|87215|71873|2014-03-20|1480
2|3|19|87478|69478|21|87215|71873|2014-03-20|1480
3|3|21|87478|69478|17|87215|71873|2014-03-20|1480
1|2|21|81907||16|99619||2014-03-20|1480
2|2|21|81907||19|99619||2014-03-20|1480
1|3|19|37432|80607|21|85443|83712|2014-03-20|1480
2|3|21|37432|80607|11|85443|83712|2014-03-20|1480
3|3|21|37432|80607|15|85443|83712|2014-03-20|1480
1|2|21|64512||16|7958||2014-03-20|1480
2|2|21|64512||18|7958||2014-03-20|1480
1|2|21|83379||16|31914||2014-03-20|1480
2|2|21|83379||18|31914||2014-03-20|1480
1|2|21|53705||11|66695||2014-03-20|1480
2|2|21|53705||12|66695||2014-03-20|1480
1|2|21|88843|48962|11|93033|91381|2014-03-20|1480
2|2|21|88843|48962|18|93033|91381|2014-03-20|1480
1|3|21|85632|67082|5|15818|24454|2014-03-20|1480
2|3|23|85632|67082|25|15818|24454|2014-03-20|1480
3|3|21|85632|67082|12|15818|24454|2014-03-20|1480
1|2|21|34899||12|87854||2014-03-20|1480
2|2|21|34899||9|87854||2014-03-20|1480
1|2|21|16062||9|98804||2014-03-20|1480
2|2|21|16062||10|98804||2014-03-20|1480
1|2|21|58415|67908|17|72701|82449|2014-03-20|1480
2|2|21|58415|67908|14|72701|82449|2014-03-20|1480
1|2|21|65751||12|52294||2014-03-20|1480
2|2|23|65751||21|52294||2014-03-20|1480
1|3|18|37432||21|62455||2014-03-20|1480
2|3|21|37432||15|62455||2014-03-20|1480
3|3|21|37432||11|62455||2014-03-20|1480
1|3|21|92655||18|50283||2014-03-20|1480
2|3|12|92655||21|50283||2014-03-20|1480
3|3|21|92655||11|50283||2014-03-20|1480
1|3|10|52250||21|15085||2014-03-20|1480
2|3|21|52250||14|15085||2014-03-20|1480
3|3|21|52250||16|15085||2014-03-20|1480
1|2|21|48962||12|51024||2014-03-20|1480
2|2|21|48962||10|51024||2014-03-20|1480
1|2|21|74445||7|65554||2014-03-20|1480
2|2|21|74445||14|65554||2014-03-20|1480
1|2|21|84881||17|85443||2014-03-20|1480
2|2|21|84881||12|85443||2014-03-20|1480
1|2|21|95385||15|64512||2014-03-20|1480
2|2|21|95385||18|64512||2014-03-20|1480
1|2|21|20301||14|72831||2014-03-20|1480
2|2|21|20301||13|72831||2014-03-20|1480
1|2|21|7958|15373|11|94114|39470|2014-03-21|1480
2|2|21|7958|15373|13|94114|39470|2014-03-21|1480
1|2|21|60783|92400|9|87933|77090|2014-03-21|1480
2|2|21|60783|92400|17|87933|77090|2014-03-21|1480
1|2|21|15826|64110|17|8394|26029|2014-03-21|1480
2|2|21|15826|64110|12|8394|26029|2014-03-21|1480
1|2|21|43364|86758|15|77919|81907|2014-03-21|1480
2|2|21|43364|86758|17|77919|81907|2014-03-21|1480
1|3|17|67068|85822|21|24056|31914|2014-03-21|1480
2|3|21|67068|85822|11|24056|31914|2014-03-21|1480
3|3|21|67068|85822|10|24056|31914|2014-03-21|1480
1|2|21|56746|87176|2|87478|69478|2014-03-21|1480
2|2|21|56746|87176|9|87478|69478|2014-03-21|1480
1|2|21|54462|81794|18|80805|57917|2014-03-21|1480
2|2|21|54462|81794|15|80805|57917|2014-03-21|1480
1|2|21|96121|61901|16|15818|17856|2014-03-21|1480
2|2|21|96121|61901|17|15818|17856|2014-03-21|1480
1|3|13|95780||21|55536||2014-03-21|1480
2|3|21|95780||18|55536||2014-03-21|1480
3|3|21|95780||16|55536||2014-03-21|1480
1|2|21|86373||7|14894||2014-03-21|1480
2|2|21|86373||18|14894||2014-03-21|1480
1|2|21|53705||18|75083||2014-03-21|1480
2|2|21|53705||16|75083||2014-03-21|1480
1|2|21|67073||17|64551||2014-03-21|1480
2|2|21|67073||19|64551||2014-03-21|1480
1|2|21|33989||8|76910||2014-03-21|1480
2|2|21|33989||18|76910||2014-03-21|1480
1|2|21|65751||8|75579||2014-03-21|1480
2|2|21|65751||1|75579||2014-03-21|1480
1|3|20|8558||22|83379||2014-03-21|1480
2|3|21|8558||13|83379||2014-03-21|1480
3|3|21|8558||15|83379||2014-03-21|1480
1|2|21|92400||18|71557||2014-03-21|1480
2|2|21|92400||12|71557||2014-03-21|1480
1|3|21|54068||19|77090||2014-03-21|1480
2|3|18|54068||21|77090||2014-03-21|1480
3|3|21|54068||13|77090||2014-03-21|1480
1|2|22|67069||20|50595||2014-03-21|1480
2|2|21|67069||11|50595||2014-03-21|1480
1|2|21|56471||10|80210||2014-03-21|1480
2|2|21|56471||12|80210||2014-03-21|1480
1|3|21|67084||8|74426||2014-03-21|1480
2|3|22|67084||24|74426||2014-03-21|1480
3|3|21|67084||6|74426||2014-03-21|1480
1|2|21|16062||10|42679||2014-03-21|1480
2|2|21|16062||14|42679||2014-03-21|1480
1|2|21|76031||4|86516||2014-03-21|1480
2|2|21|76031||7|86516||2014-03-21|1480
1|2|21|15585||13|67656||2014-03-21|1480
2|2|21|15585||14|67656||2014-03-21|1480
1|3|15|34240||21|34899||2014-03-21|1480
2|3|21|34240||19|34899||2014-03-21|1480
3|3|21|34240||12|34899||2014-03-21|1480
1|2|21|12765||6|34229||2014-03-21|1480
2|2|21|12765||13|34229||2014-03-21|1480
1|2|21|14865||14|81907||2014-03-21|1480
2|2|21|14865||19|81907||2014-03-21|1480
1|3|21|48202||14|67066||2014-03-21|1480
2|3|18|48202||21|67066||2014-03-21|1480
3|3|23|48202||21|67066||2014-03-21|1480
1|2|21|52290||17|20711||2014-03-21|1480
2|2|21|52290||17|20711||2014-03-21|1480
1|3|8|84881||21|95385||2014-03-21|1480
2|3|21|84881||15|95385||2014-03-21|1480
3|3|21|84881||16|95385||2014-03-21|1480
1|3|12|89416||21|20301||2014-03-21|1480
2|3|21|89416||16|20301||2014-03-21|1480
3|3|21|89416||10|20301||2014-03-21|1480
1|3|21|17576||12|14739||2014-03-21|1480
2|3|15|17576||21|14739||2014-03-21|1480
3|3|21|17576||13|14739||2014-03-21|1480
1|3|18|83122||21|67096||2014-03-21|1480
2|3|21|83122||15|67096||2014-03-21|1480
3|3|21|83122||8|67096||2014-03-21|1480
1|2|21|70937||17|53381||2014-03-21|1480
2|2|21|70937||19|53381||2014-03-21|1480
1|3|17|74445||21|53043||2014-03-21|1480
2|3|22|74445||20|53043||2014-03-21|1480
3|3|21|74445||13|53043||2014-03-21|1480
1|2|22|52325||20|55330||2014-03-21|1480
2|2|21|52325||18|55330||2014-03-21|1480
1|2|21|48962||17|37669||2014-03-21|1480
2|2|21|48962||17|37669||2014-03-21|1480
1|2|21|89506||5|37432||2014-03-21|1480
2|2|21|89506||9|37432||2014-03-21|1480
1|3|21|52968||18|13460||2014-03-21|1480
2|3|18|52968||21|13460||2014-03-21|1480
3|3|21|52968||13|13460||2014-03-21|1480
1|3|24|52250||26|38500||2014-03-21|1480
2|3|21|52250||18|38500||2014-03-21|1480
3|3|21|52250||13|38500||2014-03-21|1480
1|2|21|31914|89963|9|25776|90786|2014-03-21|1480
2|2|21|31914|89963|9|25776|90786|2014-03-21|1480
1|3|21|60178||18|92655||2014-03-21|1480
2|3|18|60178||21|92655||2014-03-21|1480
3|3|21|60178||14|92655||2014-03-21|1480
1|2|21|89285|99067|10|50595|98854|2014-03-21|1480
2|2|23|89285|99067|21|50595|98854|2014-03-21|1480
1|2|21|80540|85822|18|65066|87459|2014-03-21|1480
2|2|21|80540|85822|19|65066|87459|2014-03-21|1480
1|2|21|85632|67082|19|88843|48962|2014-03-21|1480
2|2|21|85632|67082|16|88843|48962|2014-03-21|1480
1|2|21|92294|76031|11|53043|54462|2014-03-21|1480
2|2|21|92294|76031|13|53043|54462|2014-03-21|1480
1|2|21|60635|65143|12|37432|80607|2014-03-21|1480
2|2|21|60635|65143|14|37432|80607|2014-03-21|1480
1|2|23|52250|29793|21|77919|60783|2014-03-21|1480
2|2|21|52250|29793|14|77919|60783|2014-03-21|1480
1|2|21|54162|54159|11|72701|58415|2014-03-21|1480
2|2|22|54162|54159|20|72701|58415|2014-03-21|1480
1|1|-|8558|75083|-|||2014-03-21|1480
1|2|21|96121|94817|18|69331|79281|2014-03-21|1480
2|2|21|96121|94817|12|69331|79281|2014-03-21|1480
1|2|21|29622|56168|11|53183|38840|2014-03-21|1480
2|2|21|29622|56168|17|53183|38840|2014-03-21|1480
1|3|21|49913|16062|11|59038|64110|2014-03-21|1480
2|3|17|49913|16062|21|59038|64110|2014-03-21|1480
3|3|24|49913|16062|22|59038|64110|2014-03-21|1480
1|2|21|76910|31614|6|64028|26029|2014-03-21|1480
2|2|21|76910|31614|5|64028|26029|2014-03-21|1480
1|1|-|77090|34229|-|54312|53848|2014-03-21|1480
1|3|15|65751||21|56471||2014-03-21|1480
2|3|22|65751||20|56471||2014-03-21|1480
3|3|21|65751||10|56471||2014-03-21|1480
1|2|21|95780||12|67073||2014-03-21|1480
2|2|21|95780||18|67073||2014-03-21|1480
1|2|21|70937||16|74445||2014-03-21|1480
2|2|21|70937||17|74445||2014-03-21|1480
1|2|21|52325||12|52290||2014-03-21|1480
2|2|21|52325||13|52290||2014-03-21|1480
1|2|21|9238|15311|18|67068|85822|2014-03-21|1480
2|2|21|9238|15311|16|67068|85822|2014-03-21|1480
1|2|21|76031||11|84881||2014-03-21|1480
2|2|21|76031||14|84881||2014-03-21|1480
1|2|21|60178||19|52250||2014-03-21|1480
2|2|21|60178||15|52250||2014-03-21|1480
1|3|14|51837|98854|21|43364|86758|2014-03-21|1480
2|3|21|51837|98854|15|43364|86758|2014-03-21|1480
3|3|21|51837|98854|11|43364|86758|2014-03-21|1480
1|2|21|54068||9|33989||2014-03-21|1480
2|2|21|54068||11|33989||2014-03-21|1480
1|1|-|15826|64110|-|42648|53848|2014-03-21|1480
1|2|21|60783|92400|13|76853|75083|2014-03-21|1480
2|2|21|60783|92400|11|76853|75083|2014-03-21|1480
1|2|21|94817|68480|8|54462|81794|2014-03-21|1480
2|2|21|94817|68480|11|54462|81794|2014-03-21|1480
1|3|21|52968||15|48202||2014-03-21|1480
2|3|17|52968||21|48202||2014-03-21|1480
3|3|21|52968||16|48202||2014-03-21|1480
1|2|21|4253|53383|15|7958|15373|2014-03-21|1480
2|2|21|4253|53383|15|7958|15373|2014-03-21|1480
1|2|21|52290|24056|19|63109|51604|2014-03-21|1480
2|2|21|52290|24056|18|63109|51604|2014-03-21|1480
1|2|21|58415|67908|14|96121|61901|2014-03-21|1480
2|2|21|58415|67908|8|96121|61901|2014-03-21|1480
1|3|21|86516|94489|19|56746|87176|2014-03-21|1480
2|3|19|86516|94489|21|56746|87176|2014-03-21|1480
3|3|21|86516|94489|19|56746|87176|2014-03-21|1480
1|3|19|87176|86758|21|53384|35314|2014-03-21|1480
2|3|21|87176|86758|13|53384|35314|2014-03-21|1480
3|3|21|87176|86758|16|53384|35314|2014-03-21|1480
1|2|21|12765||7|14865||2014-03-21|1480
2|2|21|12765||15|14865||2014-03-21|1480
1|2|21|67069||9|16062||2014-03-21|1480
2|2|21|67069||8|16062||2014-03-21|1480
1|3|14|48962||21|15585||2014-03-21|1480
2|3|22|48962||20|15585||2014-03-21|1480
3|3|21|48962||15|15585||2014-03-21|1480
1|3|21|86373||17|92400||2014-03-21|1480
2|3|17|86373||21|92400||2014-03-21|1480
3|3|21|86373||12|92400||2014-03-21|1480
1|2|21|89416||10|17576||2014-03-21|1480
2|2|21|89416||11|17576||2014-03-21|1480
1|3|16|67084||21|34240||2014-03-21|1480
2|3|22|67084||20|34240||2014-03-21|1480
3|3|21|67084||16|34240||2014-03-21|1480
1|2|21|60635|65143|13|11268|60178|2014-03-21|1480
2|2|21|60635|65143|10|11268|60178|2014-03-21|1480
1|2|22|54162|54159|20|43364|56746|2014-03-21|1480
2|2|21|54162|54159|16|43364|56746|2014-03-21|1480
1|2|21|8558||18|53705||2014-03-21|1480
2|2|21|8558||15|53705||2014-03-21|1480
1|2|21|68480|54079|19|77090|34229|2014-03-21|1480
2|2|21|68480|54079|14|77090|34229|2014-03-21|1480
1|2|21|89506||12|83122||2014-03-21|1480
2|2|21|89506||16|83122||2014-03-21|1480
1|3|21|33989|15311|17|76910|31614|2014-03-21|1480
2|3|12|33989|15311|21|76910|31614|2014-03-21|1480
3|3|21|33989|15311|19|76910|31614|2014-03-21|1480
1|2|21|66909|15826|17|52290|24056|2014-03-21|1480
2|2|21|66909|15826|18|52290|24056|2014-03-21|1480
1|3|21|87176|86758|23|69904|67569|2014-03-21|1480
2|3|21|87176|86758|18|69904|67569|2014-03-21|1480
3|3|23|87176|86758|21|69904|67569|2014-03-21|1480
1|3|17|89285|99067|21|81907|92400|2014-03-21|1480
2|3|21|89285|99067|19|81907|92400|2014-03-21|1480
3|3|21|89285|99067|7|81907|92400|2014-03-21|1480
1|2|21|80540|85822|6|96153|99739|2014-03-21|1480
2|2|21|80540|85822|15|96153|99739|2014-03-21|1480
1|2|21|49913|16062|18|17856|81794|2014-03-21|1480
2|2|21|49913|16062|13|17856|81794|2014-03-21|1480
1|2|21|51953|12765|13|8558|75083|2014-03-21|1480
2|2|21|51953|12765|8|8558|75083|2014-03-21|1480
1|2|21|31914|89963|16|94489|61901|2014-03-21|1480
2|2|23|31914|89963|21|94489|61901|2014-03-21|1480
1|2|21|89416|52968|17|92294|76031|2014-03-21|1480
2|2|21|89416|52968|19|92294|76031|2014-03-21|1480
1|2|21|15358|8396|19|52250|29793|2014-03-21|1480
2|2|21|15358|8396|14|52250|29793|2014-03-21|1480
1|3|17|96121|94817|21|15362|15359|2014-03-21|1480
2|3|21|96121|94817|18|15362|15359|2014-03-21|1480
3|3|23|96121|94817|21|15362|15359|2014-03-21|1480
1|2|21|17576|33253|14|85632|67082|2014-03-21|1480
2|2|21|17576|33253|19|85632|67082|2014-03-21|1480
1|2|27|42181|75235|25|29622|56168|2014-03-21|1480
2|2|21|42181|75235|17|29622|56168|2014-03-21|1480
1|2|21|4253|53383|14|51837|98854|2014-03-22|1480
2|2|21|4253|53383|12|51837|98854|2014-03-22|1480
1|2|21|65751||19|12765||2014-03-22|1480
2|2|22|65751||20|12765||2014-03-22|1480
1|2|21|52968||13|48962||2014-03-22|1480
2|2|21|52968||18|48962||2014-03-22|1480
1|2|21|89285|99067|14|49913|16062|2014-03-22|1480
2|2|21|89285|99067|11|49913|16062|2014-03-22|1480
1|2|21|15358|8396|16|54162|54159|2014-03-22|1480
2|2|21|15358|8396|18|54162|54159|2014-03-22|1480
